馬匹,日期,場,班次,路程,場地,分,配備,磅,排位重,騎,練,檔,走位,名,距離,時間,冠,亚,季,頭馬,賠
極速贏,01/13/24,334,4 60-40,田日 C 1200,好地,52,,127,1216,周,容,1,- 7 7,4,1 3/4,1.10.41,獨步天下,金榜之星,智智多寶,1.10.13,13.0
全能指揮,01/13/24,334,4 60-40,田日 C 1200,好地,51,XT,128,1179,禮,黎,12,- 6 6,8,4 1/4,1.10.81,獨步天下,金榜之星,智智多寶,1.10.13,26.0
專家,01/13/24,334,4 60-40,田日 C 1200,好地,52,T1,129,1108,布,賀,3,- 2 2,6,3 1/4,1.10.65,獨步天下,金榜之星,智智多寶,1.10.13,18.0
勝多多,01/13/24,334,4 60-40,田日 C 1200,好地,52,H,129,1119,董,丁,9,- 9 12,7,3 1/2,1.10.67,獨步天下,金榜之星,智智多寶,1.10.13,99.0
加州代表,01/13/24,334,4 60-40,田日 C 1200,好地,52,BT,129,1147,森,東,10,- 11 11,9,4 3/4,1.10.87,獨步天下,金榜之星,智智多寶,1.10.13,75.0
春風萬里,01/13/24,334,4 60-40,田日 C 1200,好地,53,T,130,1005,艾,柏,11,- 12 9,5,2 1/2,1.10.51,獨步天下,金榜之星,智智多寶,1.10.13,30.0
好友喜,01/13/24,334,4 60-40,田日 C 1200,好地,43,B,120,1161,綸,徐,8,- 10 10,12,6 3/4,1.11.21,獨步天下,金榜之星,智智多寶,1.10.13,99.0
威力飛彈,01/13/24,334,4 60-40,田日 C 1200,好地,45,B-H-V1,117,1223,鍾,鄭,2,- 1 1,10,5 1/2,1.11.02,獨步天下,金榜之星,智智多寶,1.10.13,15.0
智勝攻略,01/13/24,333,5 40-0,田日 C 1400,好地,38,SW1,134,1056,聲,廖,11,3 3 8,14,26 1/4,1.27.29,荃程路通,美麗多盈,閃耀將神,1.23.09,39.0
超勁日子,01/13/24,333,5 40-0,田日 C 1400,好地,33,SW-P1H1X,129,1097,年,伍,10,4 6 5,9,5 1/2,1.23.95,荃程路通,美麗多盈,閃耀將神,1.23.09,20.0
鷹勇猴王,01/13/24,333,5 40-0,田日 C 1400,好地,28,SWNT,124,1199,班,韋,14,7 9 9,11,7,1.24.21,荃程路通,美麗多盈,閃耀將神,1.23.09,34.0
喜喜利高,01/13/24,333,5 40-0,田日 C 1400,好地,33,X-T2B,127,1098,顯,徐,2,6 5 4,8,5 1/4,1.23.93,荃程路通,美麗多盈,閃耀將神,1.23.09,46.0
喜勝威龍,01/13/24,333,5 40-0,田日 C 1400,好地,39,,135,1121,布,希,6,9 8 7,5,3,1.23.57,荃程路通,美麗多盈,閃耀將神,1.23.09,4.2
傳奇大師,01/13/24,333,5 40-0,田日 C 1400,好地,38,X,134,1055,禮,呂,13,14 14 14,10,6,1.24.06,荃程路通,美麗多盈,閃耀將神,1.23.09,39.0
光明先驅,01/13/24,333,5 40-0,田日 C 1400,好地,31,CT,127,1059,田,姚,8,11 10 10,7,4 1/2,1.23.79,荃程路通,美麗多盈,閃耀將神,1.23.09,5.6
超級黃蜂,01/13/24,333,5 40-0,田日 C 1400,好地,19,C-B2XT,114,1091,明,黎,1,1 2 3,12,10 3/4,1.24.81,荃程路通,美麗多盈,閃耀將神,1.23.09,29.0
蒲俠超得,01/13/24,333,5 40-0,田日 C 1400,好地,21,B-X,119,1201,董,鄭,7,2 1 1,13,10 3/4,1.24.81,荃程路通,美麗多盈,閃耀將神,1.23.09,44.0
紅鬃烈馬,01/13/24,333,5 40-0,田日 C 1400,好地,37,SW,133,1040,潘,葉,12,8 7 6,4,2 1/2,1.23.48,荃程路通,美麗多盈,閃耀將神,1.23.09,5.3
合夥年代,01/13/24,333,5 40-0,田日 C 1400,好地,32,B,128,1124,梁,賢,4,10 11 12,6,3 1/4,1.23.61,荃程路通,美麗多盈,閃耀將神,1.23.09,22.0
添開心,01/10/24,332,3 80-60,谷夜 BC 1200,好地,68,T,126,1163,度,伍,7,- 3 3,9,5,1.10.68,合夥雄心,寰宇豐采,有財有勢,1.09.89,3.9
勇敢巨星,01/10/24,332,3 80-60,谷夜 BC 1200,好地,75,X,133,1098,澤,呂,8,- 2 2,5,3 1/4,1.10.39,合夥雄心,寰宇豐采,有財有勢,1.09.89,4.5
巴薩諾瓦,01/10/24,332,3 80-60,谷夜 BC 1200,好地,76,HX,134,1142,班,柏,11,- 10 9,8,4 1/2,1.10.62,合夥雄心,寰宇豐采,有財有勢,1.09.89,40.0
美麗喝采,01/10/24,332,3 80-60,谷夜 BC 1200,好地,63,HXT,121,1178,田,韋,1,- 4 4,7,4 1/4,1.10.55,合夥雄心,寰宇豐采,有財有勢,1.09.89,12.0
越駿知己,01/10/24,332,3 80-60,谷夜 BC 1200,好地,71,HX,129,1146,紹,羅,9,- 9 11,6,4,1.10.55,合夥雄心,寰宇豐采,有財有勢,1.09.89,24.0
快搏,01/10/24,332,3 80-60,谷夜 BC 1200,好地,73,,131,1115,董,賀,6,- 7 7,4,3,1.10.38,合夥雄心,寰宇豐采,有財有勢,1.09.89,22.0
加州一寶,01/10/24,332,3 80-60,谷夜 BC 1200,好地,67,T,125,1236,艾,東,2,- 5 5,12,5 3/4,1.10.80,合夥雄心,寰宇豐采,有財有勢,1.09.89,26.0
讓愛高飛,01/10/24,332,3 80-60,谷夜 BC 1200,好地,62,B1T,115,998,鍾,東,4,- 8 8,10,5,1.10.69,合夥雄心,寰宇豐采,有財有勢,1.09.89,13.0
平常心,01/10/24,332,3 80-60,谷夜 BC 1200,好地,77,BT,133,1122,周,賢,12,- 12 12,11,5,1.10.71,合夥雄心,寰宇豐采,有財有勢,1.09.89,49.0
非惟僥倖,01/10/24,331,3 80-60,谷夜 BC 1800,好地,77,T,128,1157,熙,柏,10,11 11 8,11,4,1.51.09,總理,中華英雄,精彩生活,1.50.44,17.0
都靈福星,01/10/24,331,3 80-60,谷夜 BC 1800,好地,75,N-C1T,131,1092,澤,伍,9,9 9 11,5,1 1/4,1.50.63,總理,中華英雄,精彩生活,1.50.44,6.7
十八掌,01/10/24,331,3 80-60,谷夜 BC 1800,好地,63,BT,119,1217,度,沈,12,2 2 2,6,1 3/4,1.50.71,總理,中華英雄,精彩生活,1.50.44,16.0
浪漫老撾,01/10/24,331,3 80-60,谷夜 BC 1800,好地,74,HT,128,1150,周,巫,7,6 6 7,12,6 3/4,1.51.50,總理,中華英雄,精彩生活,1.50.44,6.8
陽明天空,01/10/24,331,3 80-60,谷夜 BC 1800,好地,70,B1,126,1135,禮,呂,2,4 5 6,10,3 1/2,1.50.99,總理,中華英雄,精彩生活,1.50.44,10.0
多多勇駒,01/10/24,331,3 80-60,谷夜 BC 1800,好地,68,B,124,1061,董,鄭,6,7 7 10,9,3 1/4,1.50.95,總理,中華英雄,精彩生活,1.50.44,7.6
威武勇駒,01/10/24,331,3 80-60,谷夜 BC 1800,好地,63,,119,1099,田,賀,11,12 12 12,8,2 3/4,1.50.88,總理,中華英雄,精彩生活,1.50.44,22.0
天寅合一,01/10/24,331,3 80-60,谷夜 BC 1800,好地,70,T,121,1036,鍾,東,3,3 3 3,4,3/4,1.50.57,總理,中華英雄,精彩生活,1.50.44,18.0
波爾多,01/10/24,331,3 80-60,谷夜 BC 1800,好地,72,H,128,1072,布,蔡,4,8 8 5,7,2 1/4,1.50.78,總理,中華英雄,精彩生活,1.50.44,3.9
知足常樂,01/10/24,330,G3,谷夜 BC 1800,好地,105,SW,126,1124,布,羅,6,6 6 5,11,6,1.49.24,越駿歡欣,當年情,喜蓮勇感,1.48.29,7.8
安遇,01/10/24,330,G3,谷夜 BC 1800,好地,114,T,135,1164,梁,文,12,8 8 7,8,4 1/4,1.48.99,越駿歡欣,當年情,喜蓮勇感,1.48.29,11.0
自力更生,01/10/24,330,G3,谷夜 BC 1800,好地,89,BT,117,1024,董,呂,7,11 11 10,12,7,1.49.39,越駿歡欣,當年情,喜蓮勇感,1.48.29,35.0
發財先鋒,01/10/24,330,G3,谷夜 BC 1800,好地,113,,134,1156,紹,羅,5,4 4 3,10,4 3/4,1.49.06,越駿歡欣,當年情,喜蓮勇感,1.48.29,27.0
龍船狀元,01/10/24,330,G3,谷夜 BC 1800,好地,96,HT,117,1125,鍾,東,2,10 10 11,6,3 3/4,1.48.88,越駿歡欣,當年情,喜蓮勇感,1.48.29,20.0
觔斗雲,01/10/24,330,G3,谷夜 BC 1800,好地,93,VT,115,1153,禮,姚,11,2 2 2,4,2 1/4,1.48.67,越駿歡欣,當年情,喜蓮勇感,1.48.29,16.0
柏林探戈,01/10/24,330,G3,谷夜 BC 1800,好地,86,BHT,115,1073,明,東,10,12 12 12,9,4 1/2,1.49.03,越駿歡欣,當年情,喜蓮勇感,1.48.29,66.0
飛輪閃耀,01/10/24,330,G3,谷夜 BC 1800,好地,97,B-V1X,118,1236,班,廖,4,9 9 9,5,2 1/2,1.48.70,越駿歡欣,當年情,喜蓮勇感,1.48.29,25.0
電訊巴打,01/10/24,330,G3,谷夜 BC 1800,好地,103,,124,1129,森,徐,8,1 1 1,7,4 1/4,1.48.98,越駿歡欣,當年情,喜蓮勇感,1.48.29,80.0
贏眼光,01/10/24,329,4 60-40,谷夜 BC 1200,好地,48,H,124,1111,禮,蔡,12,- 11 11,5,3,1.10.95,風中勁松,宏才,耀寶駒,1.10.46,95.0
飛躍精英,01/10/24,329,4 60-40,谷夜 BC 1200,好地,42,SWHX,116,1088,明,姚,1,- 8 8,10,4 1/4,1.11.13,風中勁松,宏才,耀寶駒,1.10.46,19.0
勁無敵,01/10/24,329,4 60-40,谷夜 BC 1200,好地,46,BT,122,1016,梁,羅,3,- 3 3,9,3 3/4,1.11.07,風中勁松,宏才,耀寶駒,1.10.46,17.0
迎樂,01/10/24,329,4 60-40,谷夜 BC 1200,好地,58,SWT,134,1151,澤,呂,6,- 7 7,8,3 3/4,1.11.05,風中勁松,宏才,耀寶駒,1.10.46,8.9
金德義,01/10/24,329,4 60-40,谷夜 BC 1200,好地,51,SW-,127,1038,董,賀,7,- 10 10,4,3,1.10.93,風中勁松,宏才,耀寶駒,1.10.46,15.0
多多配合,01/10/24,329,4 60-40,谷夜 BC 1200,好地,56,B,132,1227,田,容,11,- 12 12,6,3 1/4,1.10.98,風中勁松,宏才,耀寶駒,1.10.46,15.0
天足貓,01/10/24,329,4 60-40,谷夜 BC 1200,好地,59,SWT,130,1091,鍾,巫,4,- 1 1,11,6,1.11.42,風中勁松,宏才,耀寶駒,1.10.46,24.0
誠心所願,01/10/24,329,4 60-40,谷夜 BC 1200,好地,46,N-BT,122,1069,班,韋,9,- 9 9,12,6 1/2,1.11.51,風中勁松,宏才,耀寶駒,1.10.46,54.0
喜駿之星,01/10/24,329,4 60-40,谷夜 BC 1200,好地,46,T,122,1145,紹,文,8,- 2 2,7,3 1/2,1.11.01,風中勁松,宏才,耀寶駒,1.10.46,22.0
鄉村樂韻,01/10/24,328,4 60-40,谷夜 BC 1200,好地,49,P1,124,1114,艾,蔡,12,- 12 11,8,2 3/4,1.11.06,有鴻利,高明駿將,共創成果,1.10.64,61.0
海藍寶,01/10/24,328,4 60-40,谷夜 BC 1200,好地,49,SW,124,1061,禮,伍,6,- 6 7,11,4 1/4,1.11.33,有鴻利,高明駿將,共創成果,1.10.64,5.6
神速馬車,01/10/24,328,4 60-40,谷夜 BC 1200,好地,50,T1N,125,1085,田,韋,3,- 4 4,10,3 1/2,1.11.20,有鴻利,高明駿將,共創成果,1.10.64,5.8
駿先生,01/10/24,328,4 60-40,谷夜 BC 1200,好地,43,,118,1072,董,賀,8,- 10 12,6,2 1/2,1.11.05,有鴻利,高明駿將,共創成果,1.10.64,85.0
精英至尊,01/10/24,328,4 60-40,谷夜 BC 1200,好地,51,T,126,1105,布,巫,10,- 11 8,4,1 1/4,1.10.85,有鴻利,高明駿將,共創成果,1.10.64,6.2
九秒九,01/10/24,328,4 60-40,谷夜 BC 1200,好地,44,XT,119,1174,度,柏,9,- 8 10,7,2 1/2,1.11.06,有鴻利,高明駿將,共創成果,1.10.64,12.0
冠寶駒,01/10/24,328,4 60-40,谷夜 BC 1200,好地,58,B,128,1078,熙,希,4,- 2 3,9,3 1/4,1.11.17,有鴻利,高明駿將,共創成果,1.10.64,43.0
人和家盛,01/10/24,328,4 60-40,谷夜 BC 1200,好地,42,,115,1085,明,沈,7,- 9 9,5,2 1/4,1.10.99,有鴻利,高明駿將,共創成果,1.10.64,18.0
木火同明,01/10/24,328,4 60-40,谷夜 BC 1200,好地,60,HT,135,1137,梁,鄭,5,- 7 6,12,8 1/2,1.12.02,有鴻利,高明駿將,共創成果,1.10.64,6.6
飛輪熱流,01/10/24,327,4 60-40,谷夜 BC 1650,好地,52,B1T,128,1252,度,沈,7,10 11 11,11,16 3/4,1.43.28,赤兔猴王,華卓晴,建測?英,1.40.60,99.0
雙贏,01/10/24,327,4 60-40,谷夜 BC 1650,好地,53,XT,129,1114,年,容,11,1 1 1,6,3 1/4,1.41.11,赤兔猴王,華卓晴,建測?英,1.40.60,17.0
綠族威,01/10/24,327,4 60-40,谷夜 BC 1650,好地,42,T,116,1181,明,姚,8,2 2 2,9,6 3/4,1.41.67,赤兔猴王,華卓晴,建測?英,1.40.60,10.0
俏郎中,01/10/24,327,4 60-40,谷夜 BC 1650,好地,43,BHT,119,1105,田,韋,2,6 5 5,5,3,1.41.08,赤兔猴王,華卓晴,建測?英,1.40.60,8.8
超勁寶寶,01/10/24,327,4 60-40,谷夜 BC 1650,好地,55,BT,131,1169,聲,廖,4,3 3 3,4,2 1/2,1.40.99,赤兔猴王,華卓晴,建測?英,1.40.60,6.8
鋒芒勁露,01/10/24,327,4 60-40,谷夜 BC 1650,好地,50,B2T,126,1087,班,柏,10,11 10 9,7,4 3/4,1.41.37,赤兔猴王,華卓晴,建測?英,1.40.60,26.0
競駿翩翩,01/10/24,327,4 60-40,谷夜 BC 1650,好地,54,BT,125,1062,鍾,賢,6,9 9 10,10,9,1.42.06,赤兔猴王,華卓晴,建測?英,1.40.60,35.0
勁駒,01/10/24,327,4 60-40,谷夜 BC 1650,好地,58,B,134,1102,布,賀,5,8 7 7,8,6 1/2,1.41.65,赤兔猴王,華卓晴,建測?英,1.40.60,6.5
健者,01/10/24,326,4 60-40,谷夜 BC 1650,好地,47,B-P1,122,1140,禮,蔡,4,4 4 4,4,4 3/4,1.41.23,極速奇兵,開心勇駒,成才,1.40.49,25.0
電子達人,01/10/24,326,4 60-40,谷夜 BC 1650,好地,46,B-,121,1172,董,文,8,8 7 8,10,14 3/4,1.42.84,極速奇兵,開心勇駒,成才,1.40.49,99.0
馬主雄風,01/10/24,326,4 60-40,谷夜 BC 1650,好地,55,B,130,1277,布,賢,9,9 9 10,6,5,1.41.30,極速奇兵,開心勇駒,成才,1.40.49,8.1
領頭先駒,01/10/24,326,4 60-40,谷夜 BC 1650,好地,51,T2,124,1052,周,容,3,5 5 5,7,6 1/4,1.41.48,極速奇兵,開心勇駒,成才,1.40.49,24.0
極速滿貫,01/10/24,326,4 60-40,谷夜 BC 1650,好地,48,BT,123,1037,梁,黎,2,6 6 6,8,6 1/2,1.41.54,極速奇兵,開心勇駒,成才,1.40.49,14.0
友心友型,01/10/24,326,4 60-40,谷夜 BC 1650,好地,42,EX,117,1133,森,葉,6,7 8 7,5,5,1.41.28,極速奇兵,開心勇駒,成才,1.40.49,24.0
怡昌勇士,01/10/24,326,4 60-40,谷夜 BC 1650,好地,44,SWX,117,1094,明,賀,10,10 10 9,9,6 3/4,1.41.59,極速奇兵,開心勇駒,成才,1.40.49,50.0
神行百變,01/10/24,325,5 40-0,谷夜 BC 1000,好地,34,BT,130,1102,紹,賢,6,- 8 9,6,4 3/4,0.58.75,謙謙君子,中華威威,月球,0.58.01,56.0
開心馬,01/10/24,325,5 40-0,谷夜 BC 1000,好地,39,PHT,135,1107,布,文,3,- 2 1,5,4,0.58.65,謙謙君子,中華威威,月球,0.58.01,3.4
順利取勝,01/10/24,325,5 40-0,谷夜 BC 1000,好地,33,T2BX,129,1265,董,廖,2,- 3 2,8,5 1/4,0.58.85,謙謙君子,中華威威,月球,0.58.01,17.0
石師傅,01/10/24,325,5 40-0,谷夜 BC 1000,好地,16,T1B,113,1102,顯,徐,8,- 5 7,9,6,0.58.97,謙謙君子,中華威威,月球,0.58.01,40.0
友誼至佳,01/10/24,325,5 40-0,谷夜 BC 1000,好地,32,BT,128,1180,田,韋,5,- 7 8,7,4 3/4,0.58.76,謙謙君子,中華威威,月球,0.58.01,3.8
萬事有,01/10/24,325,5 40-0,谷夜 BC 1000,好地,35,T,121,1262,弘,容,9,- 1 4,4,2 3/4,0.58.44,謙謙君子,中華威威,月球,0.58.01,11.0
九五赤兔,01/07/24,324,2 100-80,田日 B 1600,好地,94,NX,129,1135,森,韋,9,2 2 1,7,4 1/2,1.35.21,驕陽明駒,駿馬快車,桃花雲,1.34.48,11.0
敏捷神駒,01/07/24,324,2 100-80,田日 B 1600,好地,86,BXT,121,1101,田,黎,2,3 3 3,5,3 1/2,1.35.03,驕陽明駒,駿馬快車,桃花雲,1.34.48,7.8
紅愛舍,01/07/24,324,2 100-80,田日 B 1600,好地,88,HT,123,1171,艾,文,10,11 10 10,11,7 1/2,1.35.70,驕陽明駒,駿馬快車,桃花雲,1.34.48,24.0
舞林密碼,01/07/24,324,2 100-80,田日 B 1600,好地,89,BT,124,1043,禮,柏,12,12 12 13,8,5 1/2,1.35.35,驕陽明駒,駿馬快車,桃花雲,1.34.48,7.0
新力高升,01/07/24,324,2 100-80,田日 B 1600,好地,100,H-,135,1109,澤,賢,11,10 8 7,6,4 1/2,1.35.20,驕陽明駒,駿馬快車,桃花雲,1.34.48,6.3
一先生,01/07/24,324,2 100-80,田日 B 1600,好地,87,B-T1,122,1131,班,姚,7,9 11 11,4,3,1.34.96,驕陽明駒,駿馬快車,桃花雲,1.34.48,99.0
美麗在線,01/07/24,324,2 100-80,田日 B 1600,好地,83,SW-T,118,1118,紹,羅,6,6 5 4,10,7 1/2,1.35.67,驕陽明駒,駿馬快車,桃花雲,1.34.48,61.0
中華盛景,01/07/24,324,2 100-80,田日 B 1600,好地,100,T,130,1082,鍾,東,3,7 7 8,9,6,1.35.43,驕陽明駒,駿馬快車,桃花雲,1.34.48,46.0
笑哥兒,01/07/24,324,2 100-80,田日 B 1600,好地,89,H,124,1051,年,蔡,4,4 4 5,12,10 3/4,1.36.19,驕陽明駒,駿馬快車,桃花雲,1.34.48,56.0
保羅承傳,01/07/24,324,2 100-80,田日 B 1600,好地,93,B,126,1115,明,羅,1,1 1 2,13,11 1/4,1.36.29,驕陽明駒,駿馬快車,桃花雲,1.34.48,39.0
帥帥今朝,01/07/24,323,3 80-60,田日 B 1400,好地,63,,119,1272,森,廖,13,14 14 13,10,6 3/4,1.22.97,馬林,巴閉哥,銀騰,1.21.90,21.0
奪金精靈,01/07/24,323,3 80-60,田日 B 1400,好地,78,H-T,129,1068,鍾,東,2,9 8 10,13,12 1/2,1.23.91,馬林,巴閉哥,銀騰,1.21.90,88.0
星運少爵,01/07/24,323,3 80-60,田日 B 1400,好地,68,,124,1149,度,柏,10,7 7 7,4,1 1/4,1.22.11,馬林,巴閉哥,銀騰,1.21.90,6.0
發財大師,01/07/24,323,3 80-60,田日 B 1400,好地,69,B1T,125,1255,澤,伍,7,4 4 4,5,1 3/4,1.22.18,馬林,巴閉哥,銀騰,1.21.90,7.6
陸知,01/07/24,323,3 80-60,田日 B 1400,好地,67,HT,123,1180,艾,黎,9,12 11 8,7,5,1.22.69,馬林,巴閉哥,銀騰,1.21.90,20.0
電子傳奇,01/07/24,323,3 80-60,田日 B 1400,好地,65,,121,1128,董,文,14,3 3 5,14,13 1/4,1.24.02,馬林,巴閉哥,銀騰,1.21.90,73.0
翩翩君子,01/07/24,323,3 80-60,田日 B 1400,好地,69,PHT,125,1187,禮,蔡,11,13 13 14,12,7 3/4,1.23.15,馬林,巴閉哥,銀騰,1.21.90,46.0
東方飛影,01/07/24,323,3 80-60,田日 B 1400,好地,69,BT,120,1250,熙,希,8,11 12 11,9,5 3/4,1.22.82,馬林,巴閉哥,銀騰,1.21.90,99.0
志勝時機,01/07/24,323,3 80-60,田日 B 1400,好地,64,C-B2,120,1074,田,蔡,1,5 6 6,6,4 1/4,1.22.60,馬林,巴閉哥,銀騰,1.21.90,8.1
太陽拍檔,01/07/24,323,3 80-60,田日 B 1400,好地,65,T,119,1240,明,姚,12,1 1 2,8,5,1.22.72,馬林,巴閉哥,銀騰,1.21.90,28.0
知道再勝,01/07/24,323,3 80-60,田日 B 1400,好地,75,B-T,129,1302,周,沈,6,8 10 12,11,7 1/4,1.23.08,馬林,巴閉哥,銀騰,1.21.90,22.0
一代宗師,01/07/24,322,3 80-60,泥日  1200,好泥,62,X-T,117,1141,明,徐,10,- 2 11,12,23 1/4,1.12.29,喜至寶,好拍檔,八心八箭,1.08.55,99.0
花果猴王,01/07/24,322,3 80-60,泥日  1200,好泥,62,HT,119,1120,紹,東,4,- 7 4,4,1,1.08.72,喜至寶,好拍檔,八心八箭,1.08.55,37.0
自強不息,01/07/24,322,3 80-60,泥日  1200,好泥,70,BT,125,1115,周,文,5,- 4 3,7,1 1/2,1.08.81,喜至寶,好拍檔,八心八箭,1.08.55,4.5
撼天鐵翼,01/07/24,322,3 80-60,泥日  1200,好泥,68,B-C1T,125,1145,艾,黎,8,- 6 8,10,5,1.09.35,喜至寶,好拍檔,八心八箭,1.08.55,14.0
聖鑽神駒,01/07/24,322,3 80-60,泥日  1200,好泥,64,B-H-C1T,119,1032,顯,容,11,- 10 12,11,9 3/4,1.10.10,喜至寶,好拍檔,八心八箭,1.08.55,99.0
龍之心,01/07/24,322,3 80-60,泥日  1200,好泥,69,BX,121,1245,鍾,呂,2,- 5 5,6,1 1/4,1.08.75,喜至寶,好拍檔,八心八箭,1.08.55,2.8
運高八斗,01/07/24,322,3 80-60,泥日  1200,好泥,72,B,129,1161,董,姚,6,- 8 6,9,3,1.09.02,喜至寶,好拍檔,八心八箭,1.08.55,11.0
閃電,01/07/24,322,3 80-60,泥日  1200,好泥,75,T,132,1173,布,沈,1,- 12 7,5,1 1/4,1.08.75,喜至寶,好拍檔,八心八箭,1.08.55,14.0
旋風飛影,01/07/24,322,3 80-60,泥日  1200,好泥,71,PT,128,1138,禮,蔡,3,- 11 10,8,2 1/2,1.08.95,喜至寶,好拍檔,八心八箭,1.08.55,9.5
四季醒,01/07/24,321,G3,田日 B 1000,好地,99,BT,116,1095,紹,黎,5,- 8 7,8,4 3/4,0.57.61,狀元及第,賢者無敵,包裝必勝,0.56.86,11.0
維港智能,01/07/24,321,G3,田日 B 1000,好地,119,T,135,1097,布,沈,3,- 1 2,7,3 1/2,0.57.41,狀元及第,賢者無敵,包裝必勝,0.56.86,4.1
英雄豪傑,01/07/24,321,G3,田日 B 1000,好地,91,VT,117,1230,董,文,4,- 9 6,4,3,0.57.32,狀元及第,賢者無敵,包裝必勝,0.56.86,35.0
威力奔騰,01/07/24,321,G3,田日 B 1000,好地,96,B,115,1225,明,賀,6,- 6 8,9,5,0.57.67,狀元及第,賢者無敵,包裝必勝,0.56.86,4.6
聚才,01/07/24,321,G3,田日 B 1000,好地,113,N-T-V1X2,129,1200,禮,伍,9,- 4 5,6,3 1/4,0.57.37,狀元及第,賢者無敵,包裝必勝,0.56.86,22.0
韋小寶,01/07/24,321,G3,田日 B 1000,好地,112,C,128,1138,田,伍,8,- 3 4,5,3,0.57.33,狀元及第,賢者無敵,包裝必勝,0.56.86,6.9
錶之多多,01/07/24,320,4 60-40,泥日  1200,好泥,50,T1,125,1177,聲,丁,9,- 10 10,11,14,1.11.05,快錢,鑽飾璀璨,顏色王子,1.08.82,67.0
勇晉當銳,01/07/24,320,4 60-40,泥日  1200,好泥,52,T,127,1083,森,沈,5,- 7 6,7,7 1/4,1.09.96,快錢,鑽飾璀璨,顏色王子,1.08.82,21.0
日日獎,01/07/24,320,4 60-40,泥日  1200,好泥,41,T,116,1160,度,柏,8,- 8 8,5,3,1.09.32,快錢,鑽飾璀璨,顏色王子,1.08.82,6.9
精益大師,01/07/24,320,4 60-40,泥日  1200,好泥,43,BT,118,1070,年,葉,3,- 2 2,8,7 1/2,1.10.01,快錢,鑽飾璀璨,顏色王子,1.08.82,12.0
熊噹噹,01/07/24,320,4 60-40,泥日  1200,好泥,51,T,126,1248,澤,賢,11,- 11 11,6,4,1.09.46,快錢,鑽飾璀璨,顏色王子,1.08.82,18.0
電訊飛車,01/07/24,320,4 60-40,泥日  1200,好泥,52,,127,1179,紹,徐,7,- 6 7,10,12 1/4,1.10.79,快錢,鑽飾璀璨,顏色王子,1.08.82,20.0
寶麗生輝,01/07/24,320,4 60-40,泥日  1200,好泥,50,,125,1087,田,希,4,- 5 5,4,3,1.09.32,快錢,鑽飾璀璨,顏色王子,1.08.82,9.1
大眾勝利,01/07/24,320,4 60-40,泥日  1200,好泥,59,HT,134,1156,班,羅,10,- 12 12,12,15 1/4,1.11.26,快錢,鑽飾璀璨,顏色王子,1.08.82,14.0
駿皇星,01/07/24,320,4 60-40,泥日  1200,好泥,59,BT,124,1125,弘,文,1,- 4 4,9,8 1/4,1.10.12,快錢,鑽飾璀璨,顏色王子,1.08.82,10.0
加州德至,01/07/24,319,3 80-60,田日 B 1000,好地,66,HT,122,1249,澤,巫,1,- 5 5,9,6 1/2,0.58.58,怡心聲,萬里飛至,不可擋,0.57.55,7.1
家樂龍駒,01/07/24,319,3 80-60,田日 B 1000,好地,64,HX,120,1026,度,賀,7,- 9 9,6,2 1/4,0.57.91,怡心聲,萬里飛至,不可擋,0.57.55,34.0
爵登,01/07/24,319,3 80-60,田日 B 1000,好地,68,,124,1142,森,賢,8,- 4 2,7,2 1/4,0.57.92,怡心聲,萬里飛至,不可擋,0.57.55,3.2
縱橫萬里,01/07/24,319,3 80-60,田日 B 1000,好地,74,PT,130,1251,布,容,3,- 7 7,4,2,0.57.86,怡心聲,萬里飛至,不可擋,0.57.55,6.9
常常有餘,01/07/24,319,3 80-60,田日 B 1000,好地,67,X1T,123,1154,田,柏,2,- 10 10,5,2,0.57.88,怡心聲,萬里飛至,不可擋,0.57.55,11.0
日日型,01/07/24,319,3 80-60,田日 B 1000,好地,69,C,125,1213,班,羅,5,- 8 8,8,2 1/2,0.57.96,怡心聲,萬里飛至,不可擋,0.57.55,20.0
閃電烈馬,01/07/24,319,3 80-60,田日 B 1000,好地,71,,127,1231,年,葉,4,- 2 4,10,11 3/4,0.59.44,怡心聲,萬里飛至,不可擋,0.57.55,20.0
英駿飛駒,01/07/24,318,4 60-40,田日 B 1800,好地,57,HNX,132,1188,布,韋,2,8 7 6,4,1 3/4,1.48.43,精算特殊,滿多福,年年友福,1.48.13,3.1
八駿笑昇,01/07/24,318,4 60-40,田日 B 1800,好地,52,SWT,127,1119,森,東,14,14 13 13,11,6 3/4,1.49.19,精算特殊,滿多福,年年友福,1.48.13,31.0
一支箭,01/07/24,318,4 60-40,田日 B 1800,好地,47,B1X1,122,1007,艾,賀,3,10 9 8,6,3 3/4,1.48.75,精算特殊,滿多福,年年友福,1.48.13,9.6
夢照發,01/07/24,318,4 60-40,田日 B 1800,好地,52,B1T1,127,1143,度,沈,7,9 10 11,12,7 3/4,1.49.35,精算特殊,滿多福,年年友福,1.48.13,99.0
飛馬將軍,01/07/24,318,4 60-40,田日 B 1800,好地,57,V,132,1020,紹,丁,13,12 12 10,8,4 1/4,1.48.80,精算特殊,滿多福,年年友福,1.48.13,18.0
喜快,01/07/24,318,4 60-40,田日 B 1800,好地,50,V-B2XT,125,1172,澤,黎,12,2 2 3,14,10,1.49.71,精算特殊,滿多福,年年友福,1.48.13,18.0
