馬匹,日期,場,班次,路程,場地,分,配備,磅,排位重,騎,練,檔,走位,名,距離,時間,冠,亚,季,頭馬,賠
確認眼神,02/16/22,433,3 80-60,谷夜 C3 1650,好地,80,E,133,1198,潘,姚,7,1 1 1,1,2 3/4,1.40.06,▲,川河冠駒,喜快,1.40.06,3.7
高耀智星,02/16/22,432,3 80-60,谷夜 C3 1200,好地,64,,118,1133,馬,苗,4,- 4 4,1,3/4,1.10.54,▲,伊臣,風流人物,1.10.54,6.5
海島材子,02/16/22,431,4 60-40,谷夜 C3 1650,好地,52,B,125,1068,潘,姚,10,6 6 5,1,3/4,1.40.64,▲,贏盡天下,寶賢得得,1.40.64,3.3
芙蓉莊,02/16/22,430,4 60-40,谷夜 C3 1650,好地,57,B,131,1033,年,姚,4,8 8 9,1,1/2,1.39.70,▲,忠誠駒,龍來了,1.39.70,11
鋒芒勁露,02/16/22,429,4 60-40,谷夜 C3 1200,好地,59,T,133,1095,聲,柏,6,- 7 7,1,3/4,1.10.00,▲,?路盈喜,三生好運,1.10.00,22
維港奔流,02/16/22,428,3 80-60,谷夜 C3 1200,好地,80,V,133,1130,潘,羅,9,- 3 2,1,鼻,1.09.46,▲,天行健,終身美麗,1.09.46,3.3
進優自在,02/16/22,427,4 60-40,谷夜 C3 1200,好地,49,BT,123,1082,紹,文,4,- 5 4,1,1/2,1.09.75,▲,戰鬥英雄,鴻圖巨星,1.09.75,3.5
高瞻遠矚,02/16/22,426,3 80-60,谷夜 C3 2200,好地,73,BT,126,1037,馬,苗,9,4 4 4,1,1 1/4,2.16.81,▲,全才,水箭龜,2.16.81,6.7
萬事有,02/16/22,425,5 40-0,谷夜 C3 1000,好地,37,B-T,128,1230,顯,容,8,- 1 2,1,鼻,0.57.39,▲,怪獸媽媽,精算赤焰,0.57.39,32
加州十大,02/12/22,424,2 100-80,田日 C 1600,好地,84,BT,121,1110,田,東,5,10 10 11,1,3/4,1.33.95,▲,電路三號,莎皇者,1.33.95,8.3
美麗在線,02/12/22,423,3 80-60,田日 C 1400,好地,62,T,113,1123,明,羅,12,8 9 8,1,1/2,1.22.25,▲,天生一對,?路之星,1.22.25,2.1
好好心得,02/12/22,422,3 80-60,泥日  1650,好泥,64,OX,118,1074,梁,蘇,2,5 4 2,1,1 1/4,1.38.48,▲,幸運傳奇,超速,1.38.48,11
迎月,02/12/22,421,3 80-60,田日 C 1200,好地,65,P1,118,1068,丹,容,5,- 11 11,1,短頭,1.09.88,▲,心之行,翩翩君子,1.09.88,72
雙天至尊,02/12/22,420,4 60-35,泥日  1650,好泥,60,BT,130,1186,周,呂,14,1 1 1,1,1 1/4,1.39.55,▲,印水紙,雷霆戰駒,1.39.55,12
連利福將,02/12/22,419,4 60-40,田日 C 1000,好地,47,B,123,1156,班,葉,10,- 9 8,1,鼻,0.56.82,▲,神速奔馳,不可擋,0.56.82,20
??好,02/12/22,418,4 60-40,田日 C 1400,好地,60,,133,1245,潘,羅,4,7 7 6,1,短頭,1.22.34,▲,霹靂狂龍,喜愛善,1.22.34,2.2
團結必勝,02/12/22,417,4 60-40,田日 C 1200,好地,54,T,125,1150,周,希,3,- 2 2,1,1/2,1.09.47,▲,二話不說,對衡之星,1.09.47,4.8
贏科超影,02/12/22,416,4 60-40,田日 C 1200,好地,59,CHT,133,1060,馬,高,8,- 9 11,1,頭,1.09.69,▲,八卦,醒目勇駒,1.09.69,75
神舟時代,02/12/22,415,5 40-0,田日 C 1400,好地,38,T,132,1148,田,丁,12,2 1 1,1,1 1/2,1.22.65,▲,天地同心,創高峰,1.22.65,11
聰明導彈,02/09/22,414,3 80-60,谷夜 BC 1650,好地,71,T,124,1105,班,柏,10,11 11 11,1,頭,1.39.84,▲,大眾開心,勁駒,1.39.84,11
帝豪之星,02/09/22,413,4 60-40,谷夜 BC 1200,好地,52,SW1,126,1079,度,沈,4,- 1 1,1,1,1.10.57,▲,桃花多,好時節,1.10.57,7
金鑽貴人,02/09/22,412,4 60-40,谷夜 BC 1200,好地,52,,125,1184,潘,文,4,- 5 4,1,2 1/2,1.10.20,▲,辣得驕,國士無雙,1.10.20,4.7
勇創派對,02/09/22,411,3 80-60,谷夜 BC 1200,好地,66,H,121,1038,潘,呂,1,- 5 6,1,1,1.09.86,▲,紅衣火旺,時時好運,1.09.86,1.6
同盟力量,02/09/22,410,4 60-40,谷夜 BC 1200,好地,45,,119,1270,年,姚,10,- 1 2,1,3/4,1.10.31,▲,喜悅精靈,量化歡騰,1.10.31,14
綠續爆發,02/09/22,409,4 60-40,谷夜 BC 1800,好地,50,X,127,1065,梁,姚,12,8 7 3,1,1 1/2,1.50.71,▲,鑽石福星,亞洲力量,1.50.71,9.4
傲龍駒,02/09/22,408,5 40-0,谷夜 BC 1650,好地,30,,126,1076,潘,容,1,6 6 2,1,頸,1.40.94,▲,金剛福星,勁叻仔,1.40.94,1.8
靈鋒,02/09/22,407,5 40-0,谷夜 BC 2200,好地,24,BHX,117,1075,馬,苗,6,8 9 9,1,1 1/2,2.18.86,▲,睡眠攻略,榮華煌昌,2.18.86,16
勝不驕,02/09/22,406,3 80-60,谷夜 BC 1000,好地,79,SW,133,1196,潘,呂,4,- 2 1,1,1 1/4,0.56.92,▲,飛凡,萬眾力得,0.56.92,1.2
皇寶,02/06/22,405,3 80-60,谷日 A 1800,好地,73,,129,1239,潘,羅,8,1 1 1,1,2,1.50.24,▲,百勝名駒,友港友笑,1.50.24,4
二雋,02/06/22,404,3 80-60,谷日 A 1650,好地,63,PHT,117,1030,田,蔡,1,9 9 9,1,1 1/4,1.40.71,▲,確認眼神,馬爾代夫,1.40.71,2.3
平常心,02/06/22,403,2 100-80,谷日 A 1000,好地,92,SWT,127,1122,班,沈,4,- 8 9,1,頸,0.56.64,▲,遨遊戰士,緊張大師,0.56.64,83
旋風飛影,02/06/22,402,3 80-60,谷日 A 1200,好地,67,T,124,1116,潘,蔡,9,- 9 9,1,1 1/4,1.10.82,▲,騰龍駒,自然輝煌,1.10.82,2.5
董大,02/06/22,401,4 60-40,谷日 A 1200,好地,50,BT,123,1152,丹,沈,7,- 3 3,1,短頭,1.10.33,▲,佳運發,得意佳作,1.10.33,15
威武覺醒,02/06/22,400,4 60-40,谷日 A 1200,好地,52,,125,1119,澤,呂,11,- 12 12,1,1 1/2,1.10.72,▲,游戲人間,勇眼光,1.10.72,16
風雷電,02/06/22,399,4 60-40,谷日 A 1000,好地,57,T,131,1043,潘,沈,2,- 2 2,1,3,0.57.25,▲,靚蝦女,越駿知己,0.57.25,3.4
爆谷,02/06/22,398,4 60-40,谷日 A 1650,好地,51,HT,124,1017,潘,東,11,12 7 1,1,1/2,1.42.00,▲,伊貝,專一,1.42.00,3.1
高明駿將,02/06/22,397,3 80-60,谷日 A 1200,好地,65,C,121,1066,潘,呂,1,- 4 3,1,頸,1.10.65,▲,十二馬,無敵勇士,1.10.65,5.5
焱焱元帥,02/06/22,396,4 60-40,谷日 A 1650,好地,56,T,129,1142,田,蔡,2,6 7 7,1,1 1/4,1.40.50,▲,怪獸奇兵,盈嘉輝,1.40.50,5.5
快益善,02/03/22,395,2 95-75,田日 B 1800,好地,80,N,118,1087,明,沈,2,8 8 8,1,頸,1.47.96,▲,路路醒,安采,1.47.96,9.3
威力奔騰,02/03/22,394,3 80-60,田日 B 1200,好地,66,B,117,1191,明,賀,11,- 14 11,1,1 1/4,1.09.27,▲,連連有盈,穿甲鷹,1.09.27,2.1
健康快駒,02/03/22,393,3 80-60,田日 B 1400,好地,63,,116,969,拉,蔡,12,11 13 9,1,1/2,1.22.04,▲,合夥雄心,駿益善,1.22.04,2.7
喜旺駒,02/03/22,392,4 60-40,田日 B 1200,好地,59,,132,1214,拉,柏,8,- 7 6,1,1 1/4,1.09.67,▲,東方飛影,仁仁之寶,1.09.67,2.5
一定美麗,02/03/22,391,3 80-60,田日 B 1400,好地,77,B1E,133,1165,拉,蔡,6,9 9 8,1,2 1/4,1.21.66,▲,美好世界,精準快車,1.21.66,6.6
香港精神,02/03/22,390,4 60-40,田日 B 2000,好地,43,BT,116,1012,田,苗,3,6 6 6,1,2,2.03.14,▲,機械戰士,兄弟友盈,2.03.14,2.6
有緣人,02/03/22,389,4 60-40,田日 B 1400,好地,52,PHT,125,1152,度,蔡,13,11 10 11,1,1/2,1.22.98,▲,太陽拍檔,錶之科學,1.22.98,6.2
超好日子,02/03/22,388,1 110-85,田日 B 1400,好地,86,B,113,1216,度,呂,3,5 5 6,1,頸,1.22.25,▲,加州得迅,幸運快車,1.22.25,7.3
蟲草成名,02/03/22,387,3 80-60,田日 B 1000,好地,80,B,133,1120,恩,高,7,- 4 5,1,1 1/2,0.56.45,▲,魅影揚飛,狀元及第,0.56.45,3.8
大紅心,02/03/22,386,4 60-40,田日 B 1400,好地,42,SW-B2,115,1046,波,葉,3,9 8 8,1,1/2,1.22.90,▲,鎂之妙,天天得樂,1.22.90,13
健康美麗,02/03/22,385,5 40-0,田日 B 1200,好地,39,SWT,132,1064,梁,文,1,- 7 5,1,1 1/2,1.10.64,▲,坪山新星,向上游,1.10.64,5.8
精靈勇士,01/30/22,384,2 105-80,泥日  1200,好泥,102,BT,128,1183,熙,柏,6,- 1 1,1,1 1/4,1.08.11,▲,醒臣,韋小寶,1.08.11,6.8
浪漫勇士,01/30/22,383,公,田日 A 1600,好地,85,T,126,1109,田,沈,1,6 6 5,1,1/2,1.33.80,▲,加州星球,包裝智威,1.33.80,4.9
跨渡口,01/30/22,382,3 80-60,田日 A 1600,好地,70,PH,125,1094,波,蔡,1,7 6 5,1,短頭,1.35.00,▲,旭日昇,源源動力,1.35.00,6.5
超級軍團,01/30/22,381,G3,田日 A 1800,好地,100,T,113,1249,明,柏,3,3 3 3,1,短頭,1.46.63,▲,勇猛神駒,玖寶,1.46.63,4.3
上駿之星,01/30/22,380,3 80-60,泥日  1200,好泥,76,,133,1300,田,沈,3,- 4 4,1,1 1/2,1.08.74,▲,大眾勝利,滿冠熊,1.08.74,4.3
連連行運,01/30/22,379,4 60-40,田日 A 1600,好地,51,B,125,1142,拉,蔡,4,7 7 6,1,1 1/2,1.35.91,▲,健康馬,逍遙駒,1.35.91,3
競駿翩翩,01/30/22,378,5 40-0,田日 A 1400,好地,39,T,133,1086,度,賢,11,3 1 1,1,2 1/2,1.22.74,▲,天意,堅有料,1.22.74,12
遨遊之星,01/30/22,377,4 60-40,田日 A 1400,好地,46,VT,120,1268,度,容,9,4 1 1,1,短頭,1.22.01,▲,愛馬劍,敬惑,1.22.01,15
齊心同行,01/30/22,376,4 60-40,泥日  1200,好泥,60,SW2T,130,1172,周,希,7,- 2 2,1,2 3/4,1.09.07,▲,元朗之星,龍騰飛翔,1.09.07,5.4
團結必勝,01/30/22,375,4 60-40,田日 A 1200,好地,48,T1,119,1149,嘉,希,6,- 3 3,1,短頭,1.09.47,▲,遨遊氣泡,勝得出色,1.09.47,22
駿馬風采,01/26/22,374,3 80-60,谷夜 C6 1200,好快,68,BT,123,1209,紹,羅,3,- 2 2,1,1 1/2,1.09.39,▲,星耀王者,正本歡心,1.09.39,2.6
凌駕,01/26/22,373,3 80-60,谷夜 C6 1650,好快,74,,131,1108,波,蔡,3,4 4 3,1,短頭,1.40.15,▲,馬爾代夫,聰明導彈,1.40.15,15
電路七號,01/26/22,372,4 60-40,谷夜 C6 1000,好快,49,BHT,120,1114,明,東,10,- 1 1,1,短頭,0.56.87,▲,風流人物,靚蝦女,0.56.87,34
?路盈喜,01/26/22,371,4 60-40,谷夜 C6 1200,好快,51,T,124,1073,潘,東,4,- 2 2,1,頸,1.09.91,▲,有鴻利,前風,1.09.91,3.6
好運寶寶,01/26/22,370,4 60-40,谷夜 C6 1650,好快,54,BT,127,1210,田,東,6,1 1 1,1,頸,1.39.43,▲,海島材子,寶賢得得,1.39.43,9.2
機緣巧俠,01/26/22,369,4 60-40,谷夜 C6 1650,好快,55,BHT,131,1115,紹,文,4,8 7 7,1,頸,1.40.14,▲,金獅大將,芙蓉莊,1.40.14,7.3
友誼至佳,01/26/22,368,5 40-0,谷夜 C6 1200,好快,33,B2T,122,1156,周,韋,3,- 4 4,1,2,1.09.63,▲,電子寶貝,精算赤焰,1.09.63,4.2
又享耆成,01/26/22,367,5 40-0,谷夜 C6 1650,好快,30,T,124,1062,拉,容,2,4 3 3,1,4 1/4,1.39.75,▲,愛逍遙,華麗傳承,1.39.75,2.1
勝不驕,01/26/22,366,3 80-60,谷夜 C6 1000,好快,70,SW1,126,1171,潘,呂,5,- 2 2,1,2,0.55.85,▲,飛凡,萬眾力得,0.55.85,2
少爺仔,01/23/22,365,3 80-60,田日 A 1400,好地,75,SW,128,1244,馬,高,7,6 5 4,1,1 1/2,1.22.36,▲,四季喜,?路之星,1.22.36,3.3
西利哥,01/23/22,364,3 80-60,田日 A 2000,好地,67,BT,121,1132,拉,羅,4,8 9 9,1,1 3/4,2.01.60,▲,快益善,多多勇駒,2.01.60,3.7
翩翩君子,01/23/22,363,4 60-40,田日 A 1200,好地,60,PHT,133,1175,拉,蔡,1,- 5 4,1,短頭,1.09.70,▲,風繼續吹,對衡之星,1.09.70,7.5
夏威夷,01/23/22,362,G1,田日 A 1600,好地,125,,126,1150,潘,蔡,4,2 2 2,1,3/4,1.34.82,▲,金鎗六十,將王,1.34.82,15
得勝多,01/23/22,361,4 60-40,田日 A 1800,好地,58,B,133,1045,紹,姚,4,5 5 5,1,頸,1.48.51,▲,正本開心,紅麗舍,1.48.51,4.9
以戰得勝,01/23/22,360,3 80-60,田日 A 1200,好地,64,SWXT,117,1091,梁,羅,9,- 9 10,1,頸,1.09.62,▲,戰熊三千,心之行,1.09.62,10
美麗在線,01/23/22,359,4 60-40,田日 A 1400,好地,53,T,126,1122,拉,羅,12,2 1 1,1,2 1/2,1.22.97,▲,銀亮威龍,前進,1.22.97,2.8
當家猴王,01/23/22,358,G1,田日 A 1200,好地,113,NX,126,1098,澤,韋,6,- 7 7,1,頭,1.08.78,▲,顯心星,旺蝦王,1.08.78,18
中華盛景,01/23/22,357,2 100-80,田日 A 1400,好地,82,T,120,1063,拉,東,6,7 7 2,1,2 1/2,1.21.52,▲,駟跑得,順勢贏,1.21.52,3.1
龍東傳承,01/23/22,356,4 60-40,田日 A 1000,好地,48,N1T1H,121,1216,馬,丁,13,- 1 1,1,3/4,0.57.18,▲,萬里飛至,得力寶駒,0.57.18,10
年年旺,01/19/22,355,3 80-60,谷夜 C3 1200,好地,79,T,132,1225,恩,高,4,- 7 8,1,頸,1.09.35,▲,伊臣,威之星,1.09.35,9.1
幸福至上,01/19/22,354,3 80-60,谷夜 C3 1650,好地,72,XT,125,1023,澤,沈,10,11 11 8,1,2,1.39.49,▲,百勝名駒,確妙星,1.39.49,11
知道必勝,01/19/22,353,3 80-60,谷夜 C3 1200,好地,80,T,133,1255,紹,沈,2,- 6 6,1,1,1.09.21,▲,維港奔流,志勝時機,1.09.21,3.3
美麗同享,01/19/22,352,2 100-80,谷夜 C3 1650,好地,88,HT,125,1026,潘,東,4,5 5 5,1,頸,1.38.36,▲,喜駿駒,電訊巴打,1.38.36,3.4
新威力,01/19/22,351,4 60-40,谷夜 C3 1200,好地,43,T,117,1148,田,蘇,3,- 4 3,1,頸,1.09.61,▲,幸運旅程,同盟力量,1.09.61,3.6
勁駒,01/19/22,350,4 60-40,谷夜 C3 1650,好地,58,SW-B2,131,1105,拉,賀,8,8 8 6,1,2 3/4,1.39.72,▲,日輝煌,忠誠駒,1.39.72,6.1
冰雪奇遇,01/19/22,349,4 60-40,谷夜 C3 1200,好地,51,HT,125,1164,班,容,3,- 6 6,1,3/4,1.09.94,▲,飛騰騅,贏多多,1.09.94,14
爆谷,01/19/22,348,4 60-40,谷夜 C3 1650,好地,45,HT,118,999,拉,東,5,6 5 5,1,頸,1.41.57,▲,鵲橋飛渡,噴火龍,1.41.57,2.2
度身訂做,01/19/22,347,5 40-0,谷夜 C3 1800,好地,36,T,129,1066,拉,柏,3,7 6 8,1,短頭,1.49.48,▲,幸運飛彈,波哥哥,1.49.48,5.9
浪漫勇士,01/16/22,346,3 80-60,田日 C 1400,好地,76,T,130,1119,拉,沈,3,6 5 4,1,1 1/4,1.21.39,▲,幸運有您,天生一對,1.21.39,1.9
加州星球,01/16/22,345,2 100-80,田日 C 1200,好地,90,T,124,1155,潘,東,3,- 1 1,1,1 1/2,1.08.34,▲,必長勝,夢想成金,1.08.34,1.3
醉眼光,01/16/22,344,3 80-60,田日 C 1600,好地,69,,123,1134,拉,蔡,11,2 3 2,1,2 1/4,1.34.47,▲,旭日昇,路路醒,1.34.47,2.9
浪漫組合,01/16/22,343,3 85-60,泥日  1800,好泥,63,BT,113,1142,田,沈,6,8 8 7,1,頸,1.46.89,▲,皇帝金,禪勝寶駒,1.46.89,8.3
蟲草老爺,01/16/22,342,4 60-35,田日 C 1600,好地,40,,116,1010,波,葉,8,2 2 2,1,短頭,1.35.21,▲,連連行運,鐘意寶,1.35.21,32
??好,01/16/22,341,4 60-40,田日 C 1400,好地,53,,127,1252,拉,羅,4,7 8 7,1,3/4,1.22.46,▲,精彩有你,久久為攻,1.22.46,3.2
星運明爵,01/16/22,340,3 80-60,田日 C 1200,好地,69,,124,1146,田,柏,10,- 11 10,1,3/4,1.09.18,▲,無敵勇士,合衷共濟,1.09.18,15
好好心得,01/16/22,339,4 60-40,泥日  1650,好泥,59,OX,132,1077,澤,蘇,4,4 4 3,1,頸,1.38.92,▲,日就月將,勝利多多,1.38.92,43
金發盛世,01/16/22,338,4 60-40,田日 C 1200,好地,52,,126,1062,潘,呂,12,- 9 9,1,頸,1.09.78,▲,桃花盛,有緣人,1.09.78,3.3
雷霆戰駒,01/16/22,337,5 40-0,泥日  1650,好泥,33,T,126,1126,拉,柏,6,10 8 5,1,3 3/4,1.38.87,▲,跑得寶寶,日日夠,1.38.87,5.4
超好日子,01/12/22,336,3 80-60,谷夜 BC 1650,好地,79,B,133,1209,潘,呂,6,7 9 8,1,1/2,1.41.09,▲,冠寶駒,馬爾代夫,1.41.09,5.3
飛凡,01/12/22,335,3 80-60,谷夜 BC 1000,好地,68,BT,121,1092,波,蔡,3,- 7 6,1,頸,0.56.84,▲,勝不驕,金爵士,0.56.84,4.1
有主意,01/12/22,334,4 60-40,谷夜 BC 1200,好地,56,HT,130,1083,班,羅,3,- 8 8,1,頸,1.10.16,▲,辣得驕,寶貝兒,1.10.16,5.6
簹多福,01/12/22,333,3 80-60,谷夜 BC 1200,好地,65,B,122,1055,年,苗,5,- 2 4,1,頸,1.09.98,▲,勇創派對,富祿,1.09.98,25
綠續爆發,01/12/22,332,4 60-40,谷夜 BC 1650,好地,45,X,120,1052,梁,姚,9,6 7 4,1,短頭,1.41.09,▲,開懷大少,焱焱元帥,1.41.09,9.8
騰龍駒,01/12/22,331,4 60-40,谷夜 BC 1200,好地,58,BT,133,1177,梁,容,10,- 8 8,1,1/2,1.10.42,▲,歡樂好友,順意寶,1.10.42,15
精選威,01/12/22,330,4 60-40,谷夜 BC 1000,好地,52,H,125,1130,澤,呂,2,- 11 8,1,短頭,0.57.26,▲,越駿知己,嘉應精神,0.57.26,28
王者奇兵,01/12/22,329,5 40-0,谷夜 BC 1200,好地,37,T,130,1178,馬,姚,4,- 8 7,1,頸,1.10.46,▲,雪茄之友,坪山新星,1.10.46,11
赤火驍龍,01/12/22,328,4 60-35,谷夜 BC 2200,好地,41,BT,114,1250,田,賢,7,6 1 1,1,頭,2.17.83,▲,兄弟友盈,紅褲之王,2.17.83,9.1
美麗多多,01/09/22,327,3 80-60,田日 C 1400,好地,70,B1E,124,1111,年,蔡,4,7 7 7,1,頸,1.21.90,▲,拍馬難追,金莊令,1.21.90,79
天天得樂,01/09/22,326,4 60-40,田日 C 1400,好地,53,SWT,127,1070,田,何,13,13 12 10,1,1 1/2,1.22.06,▲,好拍檔,潮州大兄,1.22.06,6.3
健康快駒,01/09/22,325,4 60-40,田日 C 1400,好地,53,,126,994,拉,蔡,4,10 10 10,1,3 1/4,1.21.83,▲,健康第一,極速奔馳,1.21.83,3.5
北極光,01/09/22,324,2 100-80,田日 C 1600,好地,84,H,121,1094,紹,賀,3,3 3 4,1,1 1/4,1.35.63,▲,樂滿貫,包裝智威,1.35.63,5.2
月球,01/09/22,323,4 60-40,田日 C 1200,好地,43,O,116,1122,紹,蘇,5,- 1 1,1,1 1/4,1.09.64,▲,醒旺財,郎仟帥,1.09.64,10
狀元及第,01/09/22,322,4 60-40,田日 C 1000,好地,57,BT,132,1167,拉,東,5,- 2 1,1,3/4,0.56.59,▲,東方飛影,開心好友,0.56.59,3
堅有料,01/09/22,321,5 40-0,田日 C 1400,好地,30,T,118,1277,熙,柏,12,1 2 2,1,頸,1.23.13,▲,傲龍駒,神舟時代,1.23.13,13
團結精神,01/09/22,320,3 80-60,田日 C 1200,好地,73,BT,123,1235,熙,賢,4,- 2 2,1,短頭,1.09.36,▲,勇闖,穿甲鷹,1.09.36,13
精彩勇士,01/09/22,319,3 80-60,田日 C 1000,好地,77,B,131,1158,澤,希,9,- 1 2,1,短頭,0.56.34,▲,魅影揚飛,日日型,0.56.34,4
極爽,01/09/22,318,5 40-0,田日 C 1200,好地,38,V,128,1115,周,丁,2,- 3 3,1,1,1.09.71,▲,金剛石,鑲藍旗,1.09.71,3.5
狂舞派,01/05/22,317,3 80-60,谷夜 A 1800,好地,66,T-B,117,1064,周,容,2,6 5 5,1,3/4,1.49.23,▲,天池怪俠,皇寶,1.49.23,31
維港奔流,01/05/22,316,3 80-60,谷夜 A 1200,好地,73,V,124,1134,明,羅,3,- 4 4,1,1,1.09.86,▲,飛凡,神駿馬車,1.09.86,4.6
精靈勇士,01/05/22,315,2 100-80,谷夜 A 1200,好地,95,BT,131,1171,澤,柏,1,- 1 1,1,1 1/4,1.09.27,▲,鴻運飛鷹,駟跑得,1.09.27,3.3
星耀王者,01/05/22,314,3 80-60,谷夜 A 1200,好地,73,,128,1115,拉,韋,4,- 7 8,1,頭,1.10.35,▲,高耀智星,童話,1.10.35,2.7
芙蓉莊,01/05/22,313,4 60-40,谷夜 A 1650,好地,52,B,125,1025,田,姚,1,6 5 3,1,頭,1.40.70,▲,爆谷,盈嘉輝,1.40.70,4.5
超級軍團,01/05/22,312,G3,谷夜 A 1800,好地,91,T,115,1224,拉,柏,3,6 6 5,1,1 1/4,1.48.25,▲,歡欣福星,玖寶,1.48.25,1.6
旋風飛影,01/05/22,311,4 60-40,谷夜 A 1200,好地,60,T,133,1119,拉,蔡,8,- 9 9,1,頸,1.10.29,▲,新威力,合約精神,1.10.29,3.8
駿馬風采,01/05/22,310,4 60-40,谷夜 A 1200,好地,59,BT,132,1204,紹,羅,5,- 3 2,1,2,1.10.16,▲,飛騰騅,勇眼光,1.10.16,3.5
蝦餃燒賣,01/05/22,309,4 60-40,谷夜 A 1650,好地,60,BT,133,1153,班,丁,1,3 3 3,1,短頭,1.40.32,▲,海島材子,龍戰士,1.40.32,6.8
少爺仔,01/01/22,308,3 80-60,田日 B 1400,好地,69,SW,122,1235,馬,高,1,6 6 5,1,1/2,1.21.81,▲,金像非凡,閃得快,1.21.81,5.7
包裝長勝,01/01/22,307,2 100-80,田日 B 1400,好地,81,T,118,1166,度,沈,6,1 3 2,1,2,1.21.56,▲,美麗同享,佳運財,1.21.56,2.7
幸運有您,01/01/22,306,3 80-60,田日 B 1200,好地,70,,123,1206,田,希,2,- 1 1,1,1 1/2,1.09.87,▲,勇闖,?路之星,1.09.87,2.1
八仟師,01/01/22,305,G3,田日 B 1000,好地,95,,118,1184,拉,羅,5,- 7 4,1,1/2,0.56.04,▲,好眼光,聚才,0.56.04,1.3
觔斗雲,01/01/22,304,4 60-40,田日 B 1600,好地,51,SWX,125,1136,班,姚,9,2 2 2,1,1/2,1.35.33,▲,連連行運,興高采烈,1.35.33,4
得勝多,01/01/22,303,4 60-40,田日 B 1800,好地,52,B,125,1041,紹,姚,13,5 5 3,1,1 1/4,1.48.60,▲,紅麗舍,鑽石福星,1.48.60,5.1
跨渡口,01/01/22,302,3 80-60,田日 B 1600,好地,63,PH,116,1081,波,蔡,11,8 8 8,1,1 1/4,1.34.67,▲,都靈太陽,同舟共濟,1.34.67,14
健康愉快,01/01/22,301,G3,田日 B 1400,好地,109,VT,132,1165,度,羅,7,3 2 2,1,頸,1.22.10,▲,幸運快車,勁搏,1.22.10,6.6
伊臣,01/01/22,300,4 60-40,田日 B 1200,好地,54,T,127,1162,拉,羅,4,- 2 2,1,1/2,1.09.88,▲,天行健,喜悅精靈,1.09.88,2.9
威力奔騰,01/01/22,299,4 60-40,田日 B 1200,好地,58,B,129,1191,明,賀,6,- 3 2,1,1 1/4,1.09.60,▲,風繼續吹,美麗在線,1.09.60,2
劍聶風,01/01/22,298,5 40-0,田日 B 1800,好地,34,SW,127,1080,顯,鄭,14,3 2 2,1,頸,1.49.16,▲,會展達人,幸運飛彈,1.49.16,38
張燈結綵,12/29/21,297,3 85-60,泥夜  1200,好泥,71,PE,121,1082,波,蔡,11,- 8 8,1,頭,1.08.18,▲,醒臣,文明之星,1.08.18,5.6
都靈紅星,12/29/21,296,3 85-60,泥夜  1650,好泥,69,BT,121,1167,班,韋,7,8 7 6,1,2 1/4,1.37.39,▲,天天精彩,皇帝金,1.37.39,15
大眾勝利,12/29/21,295,4 60-40,泥夜  1200,好泥,57,HT,132,1133,班,羅,12,- 7 7,1,2 1/4,1.08.34,▲,火鑽,夢幻人生,1.08.34,3.9
皆大開心,12/29/21,294,4 60-40,泥夜  1650,好泥,51,B,125,1195,恩,容,5,7 9 5,1,2,1.38.02,▲,勝利多多,印水紙,1.38.02,9
跑得寶寶,12/29/21,293,5 40-0,泥夜  1650,好泥,27,T,121,1413,馬,容,14,10 9 6,1,1 1/4,1.38.93,▲,緣份,雷霆戰駒,1.38.93,13
華卓晴,12/29/21,292,4 60-40,泥夜  1800,好泥,53,HT,127,1065,恩,蔡,1,1 1 1,1,1 3/4,1.48.52,▲,赤火驍龍,皮具之星,1.48.52,3.8
超能力,12/29/21,291,1 110-85,泥夜  1650,好泥,103,X,130,1160,恩,韋,7,7 7 3,1,1 1/2,1.37.62,▲,加州得迅,紅運大師,1.37.62,6.4
電子寶貝,12/29/21,290,5 40-0,泥夜  1200,好泥,24,H-X-,115,1109,明,柏,12,- 10 10,1,頸,1.09.10,▲,日日夠,全中,1.09.10,48
美麗滿滿,12/27/21,289,3 80-60,田日 A 1400,好地,62,,119,1171,澤,羅,5,9 8 3,1,3/4,1.22.44,▲,天生一對,將俠,1.22.44,5.4
當家精神,12/27/21,288,3 80-60,田日 A 1000,好地,77,B1T1,132,1079,恩,韋,7,- 11 7,1,1/2,0.56.67,▲,蟲草成名,魅影揚飛,0.56.67,6.4
醉眼光,12/27/21,287,4 60-40,田日 A 1400,好地,58,,132,1135,拉,蔡,3,3 4 3,1,3,1.22.70,▲,精彩有你,恆駿寶駒,1.22.70,1.4
總理,12/27/21,286,3 80-60,田日 A 1400,好地,68,T,122,1148,梁,姚,14,14 14 14,1,頸,1.22.07,▲,牽旺加富,實力派,1.22.07,4.5
一舖縱橫,12/27/21,285,4 60-40,田日 A 1400,好地,58,T,124,1089,熙,葉,3,6 7 6,1,1 1/2,1.22.85,▲,星際精英,喜愛善,1.22.85,18
喜旺駒,12/27/21,284,4 60-40,田日 A 1000,好地,52,,126,1241,拉,柏,3,- 11 5,1,3/4,0.57.13,▲,影疾,風流人物,0.57.13,2.6
發財好市,12/27/21,283,4 60-40,田日 A 1200,好地,50,H,123,1289,綸,丁,6,- 1 1,1,2 1/2,1.10.40,▲,有緣人,金發盛世,1.10.40,10
